endpoint,featureset,model,fraction,n_train,seed,noise_type,noise_level,arm,R2,RMSE,MSE,MAE,Pearson,Spearman,CCC
HLM,hybrid,RF,0.15,370,19,none,0.0,base,0.3453990437579837,0.4948922601980848,0.2449183492039688,0.3968228026019415,0.5911247738164719,0.6016324278214905,0.5096741528513237
HLM,hybrid,RF,0.2,494,5,none,0.0,base,0.3357981313352361,0.4985082966288172,0.2485105218077647,0.4045466548349512,0.5842470836489191,0.5990855215286659,0.4753416989193971
HLM,hybrid,RF,0.2,494,6,none,0.0,base,0.3378743652646572,0.4977285412567798,0.247733700781602,0.4089871894983815,0.5847779100401813,0.6028206807230719,0.4798196208378497
HLM,hybrid,RF,0.2,494,7,none,0.0,base,0.3295168036266045,0.5008599353374528,0.2508606748262373,0.4140946872233006,0.5785992366274088,0.5913131716141228,0.4696011759391845
HLM,hybrid,RF,0.2,494,8,none,0.0,base,0.3291108892691669,0.501011524130833,0.2510125473119003,0.4109042276699026,0.5754320949450131,0.5902874264818764,0.4894348794580256
HLM,hybrid,RF,0.2,494,9,none,0.0,base,0.3303769486579372,0.500538562299939,0.2505388523492898,0.4109681205501614,0.5769226757620318,0.5907520686136897,0.4839652303523106
HLM,hybrid,RF,0.2,494,10,none,0.0,base,0.3366100599602432,0.4982035120863305,0.2482067394551544,0.402942781229773,0.5826763981170427,0.6017600739336166,0.4824662398568956
HLM,hybrid,RF,0.2,494,11,none,0.0,base,0.3472677823342052,0.4941853522459662,0.2442191623744697,0.4090023972880253,0.5936591037924402,0.6065703913171683,0.491136285431669
HLM,hybrid,RF,0.2,494,12,none,0.0,base,0.3273635994361008,0.5016635268835097,0.2516662942052018,0.4079356279805822,0.5732575941893574,0.5955151582212143,0.4814438034892516
HLM,hybrid,RF,0.2,494,13,none,0.0,base,0.3616626701684475,0.4887057685910044,0.2388333282541244,0.4060058606310676,0.6155342659361923,0.6284386512608713,0.4860032025019788
HLM,hybrid,RF,0.2,494,14,none,0.0,base,0.3474252041802637,0.4941257563968054,0.2441602631347151,0.4058080899644011,0.5900110844103374,0.5956863042772913,0.511841982364061
HLM,hybrid,RF,0.2,494,15,none,0.0,base,0.369912564900331,0.4855374729966581,0.2357466376839805,0.3975934082783169,0.6167200144138267,0.6263763374287643,0.5028832085879742
HLM,hybrid,RF,0.2,494,16,none,0.0,base,0.3396980113585025,0.4970426392807269,0.2470513852631508,0.4016565610744333,0.5849879570617376,0.5939236310165497,0.4957337791673876
HLM,hybrid,RF,0.2,494,17,none,0.0,base,0.3517770179102123,0.4924754166524446,0.2425320360069989,0.3991420635339802,0.5980219021748859,0.617794713734261,0.4904668482920213
HLM,hybrid,RF,0.2,494,18,none,0.0,base,0.3111603500744779,0.5076698978050913,0.2577287251374318,0.4220166984595465,0.5688598016632656,0.5866562095294293,0.4383284838872073
HLM,hybrid,RF,0.2,494,19,none,0.0,base,0.3715761651219152,0.4848960746204162,0.2351242031822882,0.3879458422135919,0.6134765838124551,0.6235750387332234,0.5326677604623918
HLM,hybrid,RF,0.25,617,5,none,0.0,base,0.361526204076503,0.4887580044537781,0.2388843869176394,0.3990501162491907,0.6053899067565978,0.6264367540175854,0.5038061429841683
HLM,hybrid,RF,0.25,617,6,none,0.0,base,0.3582402044710727,0.4900141229242874,0.2401138406652586,0.4008116070291259,0.6009462517393829,0.6137408634611211,0.5080586873545506
HLM,hybrid,RF,0.25,617,7,none,0.0,base,0.3389227029752584,0.4973343605521255,0.2473414661857915,0.4088792420097084,0.5862953559194046,0.6017816182320983,0.4841550975408377
HLM,hybrid,RF,0.25,617,8,none,0.0,base,0.3412842587871845,0.4964452560335236,0.2464578922381908,0.4025292655695789,0.5852098326648596,0.6014575539333373,0.5104178996321603
HLM,hybrid,RF,0.25,617,9,none,0.0,base,0.3498530350791864,0.49320573032348,0.2432518924239172,0.4016725084822004,0.5925986060107014,0.6012866392599407,0.5054922348681773
HLM,hybrid,RF,0.25,617,10,none,0.0,base,0.3636767829869589,0.4879341654207094,0.2380797497848042,0.393763703650485,0.6110480435622692,0.6308916933129362,0.4965963511170533
HLM,hybrid,RF,0.25,617,11,none,0.0,base,0.3427191853793345,0.4959042405201329,0.2459210157658498,0.4081567295469251,0.5870886933550175,0.5996350553950694,0.497188492335513
HLM,hybrid,RF,0.25,617,12,none,0.0,base,0.3360989486196004,0.4983953965436382,0.2483979712958904,0.4035063698964399,0.5817564333159773,0.6086668983676292,0.4875898975463173
HLM,hybrid,RF,0.25,617,13,none,0.0,base,0.3681890985195506,0.4862010603180475,0.2363914710543937,0.4031160053883491,0.6170390981063322,0.6323783527449196,0.4972636573330847
HLM,hybrid,RF,0.25,617,14,none,0.0,base,0.3578358416651559,0.490168473730552,0.2402651326393388,0.3994605803139155,0.5984336565166385,0.6050673551332364,0.5203440948108998
HLM,hybrid,RF,0.25,617,15,none,0.0,base,0.3854794066517678,0.4795021564885436,0.2299223180771638,0.3920736650873783,0.6272745592578814,0.6364599946489171,0.525783535900759
HLM,hybrid,RF,0.25,617,16,none,0.0,base,0.3476648829905656,0.4940350063780961,0.2440705875270054,0.3954300685695791,0.5928489328251504,0.5996613044747232,0.507657755901858
HLM,hybrid,RF,0.25,617,17,none,0.0,base,0.3547498914570953,0.4913448260517856,0.2414197380878594,0.3995233257249187,0.5965574596370222,0.6134713797657929,0.5110581625458821
HLM,hybrid,RF,0.25,617,18,none,0.0,base,0.3373402926780204,0.4979292354858575,0.2479335235515305,0.4099341811682844,0.5892982268351785,0.6038236732250601,0.466449002973139
HLM,hybrid,RF,0.25,617,19,none,0.0,base,0.3770338309560961,0.4827858971645468,0.2330822225009763,0.3903219336601939,0.6164044899411614,0.6207236585419279,0.5319940611056905
HLM,hybrid,RF,0.3,740,5,none,0.0,base,0.3613029815528041,0.4888434365119003,0.2389679054207643,0.3981721690517795,0.6052595380253748,0.6260059708846984,0.5033690410486439
HLM,hybrid,RF,0.3,740,6,none,0.0,base,0.3702512897059427,0.485406946909183,0.2356199041076944,0.3953166826375401,0.6100208283349511,0.625998129582745,0.5236578442368239
HLM,hybrid,RF,0.3,740,7,none,0.0,base,0.3420154686808165,0.4961696390601851,0.2461843107251143,0.4047085852265368,0.5878625133527582,0.6022397045212948,0.4924626344115803
HLM,hybrid,RF,0.3,740,8,none,0.0,base,0.3636999432329982,0.4879252856738689,0.2380710843999265,0.4015092855275077,0.6061539909977169,0.6229423870661144,0.5152577634690351
HLM,hybrid,RF,0.3,740,9,none,0.0,base,0.3689530526861669,0.4859070263965339,0.2361056383015219,0.3969016106278313,0.6108389221955933,0.619133031158799,0.5141410286124461
HLM,hybrid,RF,0.3,740,10,none,0.0,base,0.3751039096583494,0.4835331434243034,0.233804300789788,0.3886117964757278,0.619385148688248,0.6409997228421112,0.5117810979667745
HLM,hybrid,RF,0.3,740,11,none,0.0,base,0.3628298765422776,0.4882587623961925,0.2383966190566616,0.3985841789611646,0.6037105121920741,0.6110129902028877,0.5232856660702526
HLM,hybrid,RF,0.3,740,12,none,0.0,base,0.3549550390522922,0.4912667119831199,0.2413429823027056,0.3970327139158575,0.5981881719669888,0.6167533374164813,0.5074886162440191
HLM,hybrid,RF,0.3,740,13,none,0.0,base,0.3735236071567211,0.4841441619246555,0.234395569525727,0.3962638998381874,0.6187213974189117,0.6374009765925069,0.510238993538674
HLM,hybrid,RF,0.3,740,14,none,0.0,base,0.3727677371219491,0.4844361439942952,0.2346783776080615,0.3930066352847894,0.6110169903064424,0.6178769831318044,0.5336137174179348
HLM,hybrid,RF,0.3,740,15,none,0.0,base,0.4000251291680972,0.4737932558600222,0.2244800492984404,0.3870998814433655,0.6363592781185184,0.6442741477010872,0.545860924310806
HLM,hybrid,RF,0.3,740,16,none,0.0,base,0.3643640059687881,0.4876706121292903,0.2378226259345567,0.3927444808705498,0.6048506408420262,0.6061971710533752,0.520406279323522
HLM,hybrid,RF,0.3,740,17,none,0.0,base,0.3702048732110787,0.4854248353728968,0.235637270796804,0.3931508066084138,0.6087922846496442,0.6238172963998021,0.5356527539774467
HLM,hybrid,RF,0.3,740,18,none,0.0,base,0.3575616188177237,0.4902731206857595,0.2403677328669533,0.4046592170938508,0.6063664533843895,0.620069385448777,0.4911183861669166
HLM,hybrid,RF,0.3,740,19,none,0.0,base,0.3799912575827694,0.4816385616132791,0.2319757040329085,0.3922740944498379,0.6205685560880025,0.6269327870663988,0.5256136701976126
HLM,hybrid,RF,0.4,987,5,none,0.0,base,0.3766427570151397,0.4829374104978647,0.233228542458383,0.3938652878349511,0.6166063979660363,0.6268533199702092,0.5243634995403593
HLM,hybrid,RF,0.4,987,6,none,0.0,base,0.3890211813648582,0.4781183601441143,0.228597166306897,0.389091944071197,0.6272002001940721,0.6442642239550085,0.5360581584135613
HLM,hybrid,RF,0.4,987,7,none,0.0,base,0.3756479057171078,0.4833226305086895,0.2336007651618392,0.3923985310517796,0.6154583360287238,0.6239809096641666,0.524674984509888
HLM,hybrid,RF,0.4,987,8,none,0.0,base,0.3670043468674521,0.48665670117823,0.236834744801677,0.3928379644595465,0.6080623856344365,0.6320195039165099,0.5195862847277012
HLM,hybrid,RF,0.4,987,9,none,0.0,base,0.3858836327203627,0.4793444244624397,0.2297710772632275,0.3905896976181227,0.624880817615639,0.636241980745427,0.5324689014665834
HLM,hybrid,RF,0.4,987,10,none,0.0,base,0.3899519698820487,0.4777540294276051,0.2282489126343129,0.3838815213883491,0.6319166388518183,0.6483423437004235,0.5275001412648832
HLM,hybrid,RF,0.4,987,11,none,0.0,base,0.3809321800707673,0.4812729565895153,0.2316236587444134,0.3920315174854366,0.6193841331207721,0.6310872630964091,0.5340567076964213
HLM,hybrid,RF,0.4,987,12,none,0.0,base,0.3747228783616206,0.4836805384766272,0.23394686330104,0.3882093067605175,0.6150699365868383,0.6339925297430955,0.5263049977432795
HLM,hybrid,RF,0.4,987,13,none,0.0,base,0.3919987736419801,0.4769518873839933,0.2274831028791534,0.3915321958284786,0.6298896671554921,0.64325981744775,0.54057137734356
HLM,hybrid,RF,0.4,987,14,none,0.0,base,0.3812211475687089,0.4811606195640843,0.2315155418192935,0.3900380072362457,0.6188853634820175,0.630413785240769,0.5372495346906141
HLM,hybrid,RF,0.4,987,15,none,0.0,base,0.4146841306809365,0.4679694405479447,0.2189953972867563,0.3803165546407764,0.6485544238461274,0.6576816171279287,0.5598940815166482
HLM,hybrid,RF,0.4,987,16,none,0.0,base,0.3931201816692962,0.4765118352057589,0.2270635290911604,0.383475712925566,0.6285081804705169,0.6361373957737998,0.5479017788663674
HLM,hybrid,RF,0.4,987,17,none,0.0,base,0.3915416953477549,0.4771311332380026,0.2276541183049805,0.3900722995469253,0.6285279979533583,0.641357414757118,0.547242196967499
HLM,hybrid,RF,0.4,987,18,none,0.0,base,0.3892820644563166,0.4780162728786354,0.228499557136782,0.3933972009676372,0.6327639244403915,0.6432144921515408,0.5231827566014037
HLM,hybrid,RF,0.4,987,19,none,0.0,base,0.3942787259440659,0.4760567831783729,0.2266300608101403,0.3893571953430417,0.633229520553114,0.6436021609782777,0.535507593275716
HLM,hybrid,RF,0.5,1234,5,none,0.0,base,0.3768448283405586,0.4828591281696492,0.2331529376567537,0.391511449650485,0.6178606862010767,0.6289744050031862,0.5212652248127132
HLM,hybrid,RF,0.5,1234,6,none,0.0,base,0.4023863397128463,0.4728600263632339,0.2235966045322382,0.3842165789449834,0.639827270067199,0.6584108325004043,0.5447069558043994
HLM,hybrid,RF,0.5,1234,7,none,0.0,base,0.3808867757781669,0.4812906052677236,0.2316406467189717,0.3877150990258897,0.6200460175263681,0.6347892060215568,0.5288599226552043
HLM,hybrid,RF,0.5,1234,8,none,0.0,base,0.3879184529151329,0.4785496328992586,0.2290097511480152,0.3878514129676373,0.6255390926289363,0.6486157866105087,0.540436541021267
HLM,hybrid,RF,0.5,1234,9,none,0.0,base,0.4046691387995772,0.4719560332714831,0.2227424973413533,0.3853484396375401,0.6404211910473793,0.6526816173646658,0.5496305410496907
HLM,hybrid,RF,0.5,1234,10,none,0.0,base,0.3986855135271852,0.4743219004700595,0.224981265265529,0.3814065320097083,0.6354732565462332,0.6561701740399353,0.5438536362605662
HLM,hybrid,RF,0.5,1234,11,none,0.0,base,0.3992406812095377,0.4741028894499885,0.224773549784828,0.3859524468996759,0.6352998536675254,0.649381920375132,0.549828521567482
HLM,hybrid,RF,0.5,1234,12,none,0.0,base,0.3995744379826752,0.4739711752768825,0.2246486749933493,0.3844877765080903,0.6357545320969009,0.6546693488460623,0.5460735842557187
HLM,hybrid,RF,0.5,1234,13,none,0.0,base,0.3997283129579253,0.4739104375428593,0.2245911028120643,0.3864439317928799,0.6357747186637202,0.646085411324753,0.5466061378134807
HLM,hybrid,RF,0.5,1234,14,none,0.0,base,0.4013074054838885,0.4732866856223762,0.224000286787414,0.3808422649352749,0.6355629493999305,0.6495668979736711,0.5598142047893018
HLM,hybrid,RF,0.5,1234,15,none,0.0,base,0.4082804649528816,0.4705223936895342,0.221391322963329,0.3806206935210352,0.6429126170553374,0.6541453956204575,0.5563075953414334
HLM,hybrid,RF,0.5,1234,16,none,0.0,base,0.3973399468968787,0.4748523010261801,0.225484707789858,0.3813135432071195,0.6327334043033264,0.6436185891485996,0.5483697027793653
HLM,hybrid,RF,0.5,1234,17,none,0.0,base,0.4060463579536738,0.4714098132773561,0.2222272120541917,0.3836004816213588,0.6397600181034968,0.6505608665511162,0.5651006241206574
HLM,hybrid,RF,0.5,1234,18,none,0.0,base,0.400834614111753,0.473473527503886,0.2241771812469731,0.3874372940291259,0.6414238780737437,0.6530814209275401,0.5376793681787899
HLM,hybrid,RF,0.5,1234,19,none,0.0,base,0.4078465160820054,0.4706948953797565,0.2215536845365599,0.384900654320388,0.6450173629739315,0.6559602071118923,0.5474233101359673
HLM,hybrid,RF,0.6,1481,5,none,0.0,base,0.4176150524521794,0.4667963105960794,0.2178987955861114,0.3808831878025886,0.6550090305759411,0.667140618238046,0.5522921462269831
HLM,hybrid,RF,0.6,1481,6,none,0.0,base,0.4185254244259551,0.4664313247891665,0.2175581807445769,0.377395047084142,0.6529369891839946,0.6717546973992701,0.5591518853521295
HLM,hybrid,RF,0.6,1481,7,none,0.0,base,0.4013286133560938,0.4732783027790531,0.223992351881421,0.3817778131456307,0.637996356726529,0.6548093867861932,0.5452030065619761
HLM,hybrid,RF,0.6,1481,8,none,0.0,base,0.4076316981297283,0.4707802655984771,0.2216340584769726,0.3808839038058249,0.642602251601997,0.6643098568145099,0.5556712018471618
HLM,hybrid,RF,0.6,1481,9,none,0.0,base,0.4163478708602119,0.4673038737481446,0.2183729104200219,0.379776603702265,0.6501772259558448,0.6650999772503545,0.5596082304535968
HLM,hybrid,RF,0.6,1481,10,none,0.0,base,0.411909709291663,0.4690772265977032,0.220033444512593,0.3786759206601938,0.6473285193967261,0.6661414564048811,0.5534263021769542
HLM,hybrid,RF,0.6,1481,11,none,0.0,base,0.4150416960431277,0.4678264790854127,0.218861614533454,0.3808306223754041,0.649344739550102,0.6604351738637076,0.558854351161214
HLM,hybrid,RF,0.6,1481,12,none,0.0,base,0.4014694957156142,0.4732226123881136,0.2239396408754308,0.3818724736957926,0.6360150037839039,0.6590110134646704,0.5528998455313431
HLM,hybrid,RF,0.6,1481,13,none,0.0,base,0.4023296866801706,0.472882439103642,0.2236178012126096,0.3826742807766987,0.6362238781620962,0.6492552512121018,0.5561966782569104
HLM,hybrid,RF,0.6,1481,14,none,0.0,base,0.4070912074144668,0.4709949921006139,0.2218362825838573,0.3776616469158574,0.6396378612936499,0.65437999194939,0.5631086392944218
HLM,hybrid,RF,0.6,1481,15,none,0.0,base,0.4143488239874509,0.4681034629005814,0.219120851979516,0.3800560328996761,0.6483062153871025,0.6576036154553828,0.5601718869608285
HLM,hybrid,RF,0.6,1481,16,none,0.0,base,0.4119496591411562,0.4690612937697329,0.2200184973129356,0.378697140203883,0.645537065475596,0.6562898245949875,0.5588316767651317
HLM,hybrid,RF,0.6,1481,17,none,0.0,base,0.4187577886174758,0.4663381197101474,0.2174712418947957,0.3761495145469253,0.6488482452654674,0.6577721391744132,0.5762157076844809
HLM,hybrid,RF,0.6,1481,18,none,0.0,base,0.4051066075279117,0.4717825969836879,0.2225788188166729,0.3849992679288023,0.6427536599763559,0.654089735231182,0.5445973960777083
HLM,hybrid,RF,0.6,1481,19,none,0.0,base,0.4219605928859616,0.4650515193034203,0.2162729156064196,0.3791212696763751,0.657846193201375,0.6656661192513871,0.5576766439272419
HLM,hybrid,LightGBM,0.02,49,5,none,0.0,base,-0.1613383189465145,0.6591765090580037,0.4345136700938964,0.5338394487605892,0.289700868064408,0.2834391046519056,0.2780075611525516
HLM,hybrid,LightGBM,0.02,49,6,none,0.0,base,-0.0834960565380023,0.6367017031495462,0.4053890587935329,0.513264264626561,0.3452723747253199,0.3459001651293858,0.3113614520828371
HLM,hybrid,LightGBM,0.02,49,7,none,0.0,base,0.0020017728979822,0.6110647462341217,0.3734001240901715,0.4975071516532491,0.3549451731452757,0.3831247022726139,0.3334661943418457
HLM,hybrid,LightGBM,0.02,49,8,none,0.0,base,-0.0021766388141775,0.6123426108082733,0.3749634730114925,0.501856653782872,0.3217529359341992,0.3330736461951346,0.2910603493491649
HLM,hybrid,LightGBM,0.02,49,9,none,0.0,base,0.0200214046689189,0.6055229932384201,0.3666580953404157,0.4942483856206798,0.3922341872546626,0.3970588243896672,0.3734786683507565
HLM,hybrid,LightGBM,0.02,49,10,none,0.0,base,0.0794630794016671,0.5868714059257352,0.344418047093249,0.4694511729778692,0.4379406103999054,0.4556353295886399,0.4221902930212495
HLM,hybrid,LightGBM,0.02,49,11,none,0.0,base,0.1101494169526144,0.5770067434254742,0.332936781958471,0.4578472163921127,0.4364225859273906,0.4528781735667184,0.399942844845067
HLM,hybrid,LightGBM,0.02,49,12,none,0.0,base,0.000940590132858,0.6113895359354673,0.373797164651386,0.4955134318876404,0.300115739946721,0.2980560370593826,0.2605168341545059
HLM,hybrid,LightGBM,0.02,49,13,none,0.0,base,-0.1250918143131352,0.6488081947151266,0.4209520735295016,0.5238249110446056,0.2039151507004839,0.2084547393884953,0.176791638088463
HLM,hybrid,LightGBM,0.02,49,14,none,0.0,base,0.1818939891030477,0.5532572782100348,0.3060936158923759,0.448103858760186,0.4748210633387965,0.4906969528520775,0.4395562349016796
HLM,hybrid,LightGBM,0.02,49,15,none,0.0,base,0.0514567705894283,0.5957319715493584,0.3548965819260856,0.4790498445073529,0.400909209665146,0.4169301746723102,0.3643100316143825
HLM,hybrid,LightGBM,0.02,49,16,none,0.0,base,0.0457309107590884,0.5975273275305666,0.357038907145821,0.4768020632237645,0.3970203862884162,0.4067319573160782,0.3573172744350765
HLM,hybrid,LightGBM,0.02,49,17,none,0.0,base,0.0154690591451427,0.6069277973988538,0.3683613512554242,0.4999605474143294,0.3359955433878851,0.3575520056126502,0.2946944942978817
HLM,hybrid,LightGBM,0.02,49,18,none,0.0,base,-0.1056236253250482,0.6431703261357175,0.4136680684215251,0.5232125617819164,0.2556181260186228,0.274111888832978,0.2353561103723668
HLM,hybrid,LightGBM,0.02,49,19,none,0.0,base,0.0732493632808279,0.5888487949363349,0.3467429032979738,0.474466491461325,0.4004666158008724,0.414558425068693,0.3068801682824023
HLM,hybrid,LightGBM,0.05,123,5,none,0.0,base,0.2544609021756854,0.5281503306088098,0.278942771722195,0.4188481403970285,0.537534805537099,0.5353102074254293,0.5092681174114811
HLM,hybrid,LightGBM,0.05,123,6,none,0.0,base,0.2569405360221022,0.5272712954314519,0.2780150189859614,0.424543484749599,0.517197638035563,0.526480978553507,0.4564660567805521
HLM,hybrid,LightGBM,0.05,123,7,none,0.0,base,0.2171179138517955,0.5412158688146146,0.2929146166567581,0.4369699757190636,0.4869182758516236,0.5074299827103056,0.4376822763405508
HLM,hybrid,LightGBM,0.05,123,8,none,0.0,base,0.1732875190904153,0.5561597960818058,0.3093137187777558,0.4505205330702523,0.4669678292466071,0.4700578491260471,0.4333990031751345
HLM,hybrid,LightGBM,0.05,123,9,none,0.0,base,0.1533410844937047,0.5628291561769753,0.316776659042886,0.4450784140273059,0.4487742245986536,0.4644526036887318,0.4143786212409781
HLM,hybrid,LightGBM,0.05,123,10,none,0.0,base,0.1354300996326003,0.5687512968342805,0.3234780376506758,0.4579137044827079,0.4576316050124306,0.4695675492258749,0.4250413712609266
HLM,hybrid,LightGBM,0.05,123,11,none,0.0,base,0.2643217141878518,0.5246459357744735,0.275253357924673,0.4247046310793296,0.5248110420899528,0.5463145106224666,0.473046428751405
HLM,hybrid,LightGBM,0.05,123,12,none,0.0,base,0.1690922381697576,0.5575691699672886,0.3108833792980111,0.4452677910032153,0.4560756180293654,0.4770392044923969,0.3944067859003046
HLM,hybrid,LightGBM,0.05,123,13,none,0.0,base,0.2319667716456273,0.5360587002289464,0.2873589300911474,0.4317939490227628,0.5040187613023602,0.5178218673701923,0.4603043432982764
HLM,hybrid,LightGBM,0.05,123,14,none,0.0,base,0.1685364535256271,0.5577556145969282,0.3110913256143971,0.4486176785071453,0.4564639548169539,0.4786820215245924,0.4113143789209126
HLM,hybrid,LightGBM,0.05,123,15,none,0.0,base,0.1899219491023017,0.5505360678461547,0.3030899619995058,0.4414640610264859,0.4734574997444344,0.4842827421450429,0.4208188864799587
HLM,hybrid,LightGBM,0.05,123,16,none,0.0,base,0.1845721258747674,0.5523509694643012,0.3050915934681533,0.4336838729981638,0.4807461402289499,0.4901413259084185,0.4295000352468764
HLM,hybrid,LightGBM,0.05,123,17,none,0.0,base,0.0722145631407061,0.5891774544431994,0.3471300728241682,0.4666750309976726,0.3794383202845011,0.4103238135036381,0.3460227542483335
HLM,hybrid,LightGBM,0.05,123,18,none,0.0,base,0.1581514731452362,0.5612279897934398,0.3149768565275854,0.453516639627047,0.4508114750559467,0.4580286491999256,0.4152743122806887
HLM,hybrid,LightGBM,0.05,123,19,none,0.0,base,0.1655948590651582,0.5587413717382638,0.3121919204919567,0.456563472177203,0.4386676434051905,0.4413301210702923,0.3633650190243368
HLM,hybrid,LightGBM,0.08,197,5,none,0.0,base,0.2751431895726013,0.5207729954641845,0.2712045128047395,0.4192290293221887,0.5419994116284262,0.5496508946214675,0.5033830947339251
HLM,hybrid,LightGBM,0.08,197,6,none,0.0,base,0.1899625892355178,0.5505222579794797,0.3030747565308248,0.4458849454110135,0.4683736564878217,0.4868335048158773,0.4244922128298242
HLM,hybrid,LightGBM,0.08,197,7,none,0.0,base,0.2275776726434584,0.5375882322645936,0.2890011074693707,0.4272409462376068,0.5019430431354989,0.5271089511486307,0.4581472751233313
HLM,hybrid,LightGBM,0.08,197,8,none,0.0,base,0.2300911012695592,0.5367128752389126,0.2880607104472206,0.4338003221627425,0.4893584356586976,0.4907907656744638,0.426153842997911
HLM,hybrid,LightGBM,0.08,197,9,none,0.0,base,0.1635751418818087,0.5594171930046987,0.3129475958292563,0.4493808315205108,0.4485891811848969,0.4701985555050331,0.4061532594644638
HLM,hybrid,LightGBM,0.08,197,10,none,0.0,base,0.2053178955321611,0.5452793620897355,0.2973295827209888,0.4309349554744219,0.4987990197082854,0.5069895586323943,0.4682445482456296
HLM,hybrid,LightGBM,0.08,197,11,none,0.0,base,0.2825220898085188,0.518115531545634,0.2684437040288148,0.4181657606582785,0.5417228995948576,0.5565309300829052,0.4937403682658555
HLM,hybrid,LightGBM,0.08,197,12,none,0.0,base,0.2179150456646319,0.5409402652029993,0.2926163705178912,0.4291659568208469,0.5011777237576216,0.522614136904658,0.4601728911782415
HLM,hybrid,LightGBM,0.08,197,13,none,0.0,base,0.3053232386563063,0.5098163149969063,0.2599126750370248,0.4101753636877548,0.5692738808918185,0.5790365978932628,0.5111324843905404
HLM,hybrid,LightGBM,0.08,197,14,none,0.0,base,0.2697025651272412,0.5227237487105468,0.2732401174660069,0.4259409830266982,0.5326635710185073,0.5476595895631152,0.486595231649563
HLM,hybrid,LightGBM,0.08,197,15,none,0.0,base,0.2485884168906921,0.5302263259417748,0.2811399567217132,0.4242227372828803,0.512531193800892,0.5131106589014935,0.442219286816906
HLM,hybrid,LightGBM,0.08,197,16,none,0.0,base,0.2462842344681388,0.5310386656997237,0.2820020644681429,0.4204406450643267,0.5124628499165951,0.5153637348991545,0.4611859112380474
HLM,hybrid,LightGBM,0.08,197,17,none,0.0,base,0.2011401316084539,0.5467107912533397,0.2988926892728528,0.4361310691853486,0.4671829242512428,0.5027081563474864,0.4075832567682277
HLM,hybrid,LightGBM,0.08,197,18,none,0.0,base,0.2277158313171252,0.5375401524797492,0.288949415527952,0.4279809013758631,0.4929424995489837,0.5020014622225883,0.4402165087814949
HLM,hybrid,LightGBM,0.08,197,19,none,0.0,base,0.2361280188116554,0.5346045297872681,0.285802003269066,0.4250652703426266,0.5121236637226609,0.5178800215505809,0.4522043924553206
HLM,hybrid,LightGBM,0.1,247,5,none,0.0,base,0.2504861858296604,0.529556331478095,0.2804299082085379,0.4212626115570169,0.5256472111933591,0.5445122452141572,0.4903515272823173
HLM,hybrid,LightGBM,0.1,247,6,none,0.0,base,0.2190219814908903,0.5405573156388602,0.2922022114906903,0.4402220576754301,0.4848679834841519,0.4980195205447388,0.4314854932178892
HLM,hybrid,LightGBM,0.1,247,7,none,0.0,base,0.2617362006537024,0.5255670513352737,0.2762207254492542,0.4214090276815806,0.5223816960718989,0.541508023907738,0.4698151500022771
HLM,hybrid,LightGBM,0.1,247,8,none,0.0,base,0.2281307939660483,0.5373957179140002,0.2887941576323036,0.4299899052196994,0.4944998110658939,0.4998274419741294,0.4402691812890295
HLM,hybrid,LightGBM,0.1,247,9,none,0.0,base,0.2671871657004452,0.5236231964508783,0.2741812518614351,0.4192880381556424,0.5306976713265256,0.5528255164175485,0.4719234882087161
HLM,hybrid,LightGBM,0.1,247,10,none,0.0,base,0.2610283344135924,0.5258189545420658,0.2764855729557111,0.4142502078142849,0.5301866612747437,0.5421117270305865,0.4906589307411095
HLM,hybrid,LightGBM,0.1,247,11,none,0.0,base,0.3030615694807237,0.5106455487821029,0.260758876490975,0.4110602306695131,0.5548695649139151,0.5743504044632547,0.4984454360866721
HLM,hybrid,LightGBM,0.1,247,12,none,0.0,base,0.2238471895330975,0.5388848339988047,0.2903968643139193,0.428320127290799,0.4984637645317064,0.5112273067182304,0.4484897470686418
HLM,hybrid,LightGBM,0.1,247,13,none,0.0,base,0.2480061486812184,0.5304317221281695,0.2813578118398556,0.425802242087777,0.5107712482279814,0.525701553139343,0.4470961047158846
HLM,hybrid,LightGBM,0.1,247,14,none,0.0,base,0.3177650729229671,0.5052302189330102,0.2552575741230974,0.4108577136608325,0.5777805128053527,0.5883674129983327,0.536159563933493
HLM,hybrid,LightGBM,0.1,247,15,none,0.0,base,0.2773410747840633,0.5199828613162557,0.2703821760626403,0.4064401658498346,0.5412670853209003,0.5538674583374363,0.4766218499559315
HLM,hybrid,LightGBM,0.1,247,16,none,0.0,base,0.3054082517529103,0.5097851189125349,0.2598808674646672,0.4012281295390451,0.5628290902704269,0.5824770012617826,0.5161426929805448
HLM,hybrid,LightGBM,0.1,247,17,none,0.0,base,0.1740869817931127,0.5558908171022243,0.3090146005385786,0.4456892843688264,0.4499158026189098,0.4722727212722236,0.3995892909625759
HLM,hybrid,LightGBM,0.1,247,18,none,0.0,base,0.2629724412013852,0.5251268296123995,0.27575818717877,0.420011671889879,0.5277296168594765,0.538595327306086,0.4809320927477942
HLM,hybrid,LightGBM,0.1,247,19,none,0.0,base,0.2819668819336827,0.5183159601512353,0.2686514345474968,0.4124335050904802,0.5491416382052666,0.5559508794118504,0.5087287758114949
HLM,hybrid,LightGBM,0.15,370,5,none,0.0,base,0.223391092408184,0.5390431454309995,0.2905675126361457,0.4249222183302059,0.5006782023348764,0.5304709929159904,0.4619193871595233
